country	subset	label	treatment	block	legume	richness	date (additional dates below!)	NDVI	droughtstart	relday	comments	data not yet checked for consistency!!!
BE	within	D-KMPQTU	D	6	0	6	04.09.2014	0,45	19.06.2014	77		
BE	within	D-KMO	D	6	0	3	04.09.2014	0,50	19.06.2014	77		
BE	within	D-MRV	D	6	0	3	04.09.2014	0,44	19.06.2014	77		
BE	species	D-3	D	6	0	1	04.09.2014	0,38	19.06.2014	77		
BE	within	D-T	D	6	0	1	04.09.2014	0,40	19.06.2014	77		
BE	invader	D-7cj	D	6	1	3	04.09.2014	0,45	19.06.2014	77		
BE	within	D-KNPQTV	D	6	0	6	04.09.2014	0,44	19.06.2014	77		
BE	phytometer	D-LIII	D	6	1	3	04.09.2014	0,48	19.06.2014	77		
BE	within	D-OQU	D	6	0	3	04.09.2014	0,41	19.06.2014	77		
BE	invader	D-12478i	D	6	0	6	04.09.2014	0,67	19.06.2014	77		
BE	invader	D-17i	D	6	0	3	04.09.2014	0,58	19.06.2014	77		
BE	species	D-5ad	D	6	1	3	04.09.2014	0,45	19.06.2014	77		
BE	invader	D-134abi	D	6	1	6	04.09.2014	0,47	19.06.2014	77		
BE	species	D-a	D	6	1	1	04.09.2014	0,25	19.06.2014	77		
BE	species	D-4	D	6	0	1	04.09.2014	0,30	19.06.2014	77		
BE	within	D-N	D	6	0	1	04.09.2014	0,29	19.06.2014	77		
BG	species	C-1	C	BG-1		1	27.06.2014	0,65	23.06.2014	4		
BG	species	C-1	C	BG-1		1	04.07.2014	0,66	23.06.2014	11		
BG	species	C-1	C	BG-1		1	11.07.2014	0,72	23.06.2014	18		
BG	species	C-1	C	BG-1		1	22.07.2014	0,8	23.06.2014	29		
BG	species	C-1	C	BG-1		1	29.07.2014	0,75	23.06.2014	36		
BG	species	C-1	C	BG-1		1	18.08.2014	0,77	23.06.2014	56		
BG	species	C-1	C	BG-1		1	28.08.2014	0,78	23.06.2014	66		
BG	species	C-1	C	BG-1		1	05.09.2014	0,78	23.06.2014	74		
BG	species	C-1	C	BG-1		1	13.09.2014	0,78	23.06.2014	82		
BG	species	C-123	C	BG-1		3	27.06.2014	0,72	23.06.2014	4		
BG	species	C-123	C	BG-1		3	04.07.2014	0,72	23.06.2014	11		
BG	species	C-123	C	BG-1		3	11.07.2014	0,73	23.06.2014	18		
BG	species	C-123	C	BG-1		3	22.07.2014	0,79	23.06.2014	29		
BG	species	C-123	C	BG-1		3	29.07.2014	0,77	23.06.2014	36		
BG	species	C-123	C	BG-1		3	18.08.2014	0,67	23.06.2014	56		
BG	species	C-123	C	BG-1		3	28.08.2014	0,69	23.06.2014	66		
BG	species	C-123	C	BG-1		3	05.09.2014	0,7	23.06.2014	74		
BG	species	C-123	C	BG-1		3	13.09.2014	0,69	23.06.2014	82		
BG	species	C-123567	C	BG-1		6	27.06.2014	0,71	23.06.2014	4		
BG	species	C-123567	C	BG-1		6	04.07.2014	0,73	23.06.2014	11		
BG	species	C-123567	C	BG-1		6	11.07.2014	0,76	23.06.2014	18		
BG	species	C-123567	C	BG-1		6	22.07.2014	0,78	23.06.2014	29		
BG	species	C-123567	C	BG-1		6	29.07.2014	0,83	23.06.2014	36		
BG	species	C-123567	C	BG-1		6	18.08.2014	0,78	23.06.2014	56		
BG	species	C-123567	C	BG-1		6	28.08.2014	0,76	23.06.2014	66		
BG	species	C-123567	C	BG-1		6	05.09.2014	0,75	23.06.2014	74		
BG	species	C-123567	C	BG-1		6	13.09.2014	0,78	23.06.2014	82		
BG	species	C-124678	C	BG-1		6	27.06.2014	0,72	23.06.2014	4		
BG	species	C-124678	C	BG-1		6	04.07.2014	0,72	23.06.2014	11		
BG	species	C-124678	C	BG-1		6	11.07.2014	0,75	23.06.2014	18		
BG	species	C-124678	C	BG-1		6	22.07.2014	0,77	23.06.2014	29		
BG	species	C-124678	C	BG-1		6	29.07.2014	0,78	23.06.2014	36		
BG	species	C-124678	C	BG-1		6	18.08.2014	0,76	23.06.2014	56		
BG	species	C-124678	C	BG-1		6	28.08.2014	0,71	23.06.2014	66		
BG	species	C-124678	C	BG-1		6	05.09.2014	0,72	23.06.2014	74		
BG	species	C-124678	C	BG-1		6	13.09.2014	0,71	23.06.2014	82		
BG	invader	C-12478i	D	BG-1		6	27.06.2014	0,64	23.06.2014	4		
BG	invader	C-12478i	C	BG-2		6	27.06.2014	0,64	23.06.2014	4		
BG	invader	C-12478i	D	BG-1		6	04.07.2014	0,77	23.06.2014	11		
BG	invader	C-12478i	C	BG-2		6	04.07.2014	0,63	23.06.2014	11		
BG	invader	C-12478i	D	BG-1		6	11.07.2014	0,75	23.06.2014	18		
BG	invader	C-12478i	C	BG-2		6	11.07.2014	0,75	23.06.2014	18		
BG	invader	C-12478i	D	BG-1		6	22.07.2014	0,81	23.06.2014	29		
BG	invader	C-12478i	C	BG-2		6	22.07.2014	0,8	23.06.2014	29		
BG	invader	C-12478i	D	BG-1		6	29.07.2014	0,81	23.06.2014	36		
BG	invader	C-12478i	C	BG-2		6	29.07.2014	0,76	23.06.2014	36		
BG	invader	C-12478i	D	BG-1		6	18.08.2014	0,75	23.06.2014	56		
BG	invader	C-12478i	C	BG-2		6	18.08.2014	0,76	23.06.2014	56		
BG	invader	C-12478i	D	BG-1		6	28.08.2014	0,75	23.06.2014	66		
BG	invader	C-12478i	C	BG-2		6	28.08.2014	0,77	23.06.2014	66		
BG	invader	C-12478i	D	BG-1		6	05.09.2014	0,75	23.06.2014	74		
BG	invader	C-12478i	C	BG-2		6	05.09.2014	0,65	23.06.2014	74		
BG	invader	C-12478i	D	BG-1		6	13.09.2014	0,73	23.06.2014	82		
BG	invader	C-12478i	C	BG-2		6	13.09.2014	0,66	23.06.2014	82		
BG	species	C-1258cd	C	BG-1		6	27.06.2014	0,65	23.06.2014	4		
BG	species	C-1258cd	C	BG-1		6	04.07.2014	0,66	23.06.2014	11		
BG	species	C-1258cd	C	BG-1		6	11.07.2014	0,69	23.06.2014	18		
BG	species	C-1258cd	C	BG-1		6	22.07.2014	0,68	23.06.2014	29		
BG	species	C-1258cd	C	BG-1		6	29.07.2014	0,77	23.06.2014	36		
BG	species	C-1258cd	C	BG-1		6	18.08.2014	0,76	23.06.2014	56		
BG	species	C-1258cd	C	BG-1		6	28.08.2014	0,74	23.06.2014	66		
BG	species	C-1258cd	C	BG-1		6	05.09.2014	0,71	23.06.2014	74		
BG	species	C-1258cd	C	BG-1		6	13.09.2014	0,75	23.06.2014	82		
BG	invader	C-12i	C	BG-1		3	27.06.2014	0,78	23.06.2014	4		
BG	invader	C-12i	C	BG-1		3	04.07.2014	0,82	23.06.2014	11		
BG	invader	C-12i	C	BG-1		3	11.07.2014	0,85	23.06.2014	18		
BG	invader	C-12i	C	BG-1		3	22.07.2014	0,85	23.06.2014	29		
BG	invader	C-12i	C	BG-1		3	29.07.2014	0,84	23.06.2014	36		
BG	invader	C-12i	C	BG-1		3	18.08.2014	0,68	23.06.2014	56		
BG	invader	C-12i	C	BG-1		3	28.08.2014	0,67	23.06.2014	66		
BG	invader	C-12i	C	BG-1		3	05.09.2014	0,65	23.06.2014	74		
BG	invader	C-12i	C	BG-1		3	13.09.2014	0,62	23.06.2014	82		
BG	species	C-13	C	BG-1		1	29.07.2014	0,81	23.06.2014	36		
BG	species	C-134578	C	BG-1		6	27.06.2014	0,55	23.06.2014	4		
BG	species	C-134578	C	BG-1		6	04.07.2014	0,64	23.06.2014	11		
BG	species	C-134578	C	BG-1		6	11.07.2014	0,66	23.06.2014	18		
BG	species	C-134578	C	BG-1		6	22.07.2014	0,72	23.06.2014	29		
BG	species	C-134578	C	BG-1		6	29.07.2014	0,75	23.06.2014	36		
BG	species	C-134578	C	BG-1		6	18.08.2014	0,68	23.06.2014	56		
BG	species	C-134578	C	BG-1		6	28.08.2014	0,65	23.06.2014	66		
BG	species	C-134578	C	BG-1		6	05.09.2014	0,65	23.06.2014	74		
BG	species	C-134578	C	BG-1		6	13.09.2014	0,65	23.06.2014	82		
BG	invader	C-13478i	C	BG-2		6	27.06.2014	0,45	23.06.2014	4		
BG	invader	C-13478i	C	BG-2		6	04.07.2014	0,56	23.06.2014	11		
BG	invader	C-13478i	C	BG-2		6	11.07.2014	0,6	23.06.2014	18		
BG	invader	C-13478i	C	BG-2		6	22.07.2014	0,66	23.06.2014	29		
BG	invader	C-13478i	C	BG-2		6	29.07.2014	0,71	23.06.2014	36		
BG	invader	C-13478i	C	BG-2		6	18.08.2014	0,68	23.06.2014	56		
BG	invader	C-13478i	C	BG-2		6	28.08.2014	0,66	23.06.2014	66		
BG	invader	C-13478i	C	BG-2		6	05.09.2014	0,54	23.06.2014	74		
BG	invader	C-13478i	C	BG-2		6	13.09.2014	0,62	23.06.2014	82		
BG	species	C-134abc	C	BG-1		6	27.06.2014	0,7	23.06.2014	4		
BG	species	C-134abc	D	BG-1		1	27.06.2014	0,66	23.06.2014	4		
BG	species	C-134abc	C	BG-1		6	04.07.2014	0,74	23.06.2014	11		
BG	species	C-134abc	D	BG-1		1	04.07.2014	0,73	23.06.2014	11		
BG	species	C-134abc	C	BG-1		6	11.07.2014	0,75	23.06.2014	18		
BG	species	C-134abc	D	BG-1		1	11.07.2014	0,69	23.06.2014	18		
BG	species	C-134abc	C	BG-1		6	22.07.2014	0,83	23.06.2014	29		
BG	species	C-134abc	D	BG-1		1	22.07.2014	0,68	23.06.2014	29		
BG	species	C-134abc	C	BG-1		6	29.07.2014	0,79	23.06.2014	36		
BG	species	C-134abc	D	BG-1		1	29.07.2014	0,63	23.06.2014	36		
BG	species	C-134abc	C	BG-1		6	18.08.2014	0,73	23.06.2014	56		
BG	species	C-134abc	D	BG-1		1	18.08.2014	0,48	23.06.2014	56		
BG	species	C-134abc	C	BG-1		6	28.08.2014	0,61	23.06.2014	66		
BG	species	C-134abc	D	BG-1		1	28.08.2014	0,46	23.06.2014	66		
BG	species	C-134abc	C	BG-1		6	05.09.2014	0,73	23.06.2014	74		
BG	species	C-134abc	D	BG-1		1	05.09.2014	0,51	23.06.2014	74		
BG	species	C-134abc	C	BG-1		6	13.09.2014	0,72	23.06.2014	82		
BG	species	C-134abc	D	BG-1		1	13.09.2014	0,48	23.06.2014	82		
BG	invader	C-134abi	C	BG-2		6	27.06.2014	0,65	23.06.2014	4		
BG	invader	C-134abi	C	BG-2		6	04.07.2014	0,7	23.06.2014	11		
BG	invader	C-134abi	C	BG-2		6	11.07.2014	0,76	23.06.2014	18		
BG	invader	C-134abi	C	BG-2		6	22.07.2014	0,75	23.06.2014	29		
BG	invader	C-134abi	C	BG-2		6	29.07.2014	0,75	23.06.2014	36		
BG	invader	C-134abi	C	BG-2		6	18.08.2014	0,7	23.06.2014	56		
BG	invader	C-134abi	C	BG-2		6	28.08.2014	0,66	23.06.2014	66		
BG	invader	C-134abi	C	BG-2		6	05.09.2014	0,65	23.06.2014	74		
BG	invader	C-134abi	C	BG-2		6	13.09.2014	0,7	23.06.2014	82		
BG	invader	C-13567j	C	BG-2		6	27.06.2014	0,39	23.06.2014	4		
BG	invader	C-13567j	C	BG-2		6	04.07.2014	0,56	23.06.2014	11		
BG	invader	C-13567j	C	BG-2		6	11.07.2014	0,47	23.06.2014	18		
BG	invader	C-13567j	C	BG-2		6	22.07.2014	0,63	23.06.2014	29		
BG	invader	C-13567j	C	BG-2		6	29.07.2014	0,65	23.06.2014	36		
BG	invader	C-13567j	C	BG-2		6	18.08.2014	0,72	23.06.2014	56		
BG	invader	C-13567j	C	BG-2		6	28.08.2014	0,64	23.06.2014	66		
BG	invader	C-13567j	C	BG-2		6	05.09.2014	0,79	23.06.2014	74		
BG	invader	C-13567j	C	BG-2		6	13.09.2014	0,79	23.06.2014	82		
BG	species	C-1358ac	C	BG-1		6	27.06.2014	0,71	23.06.2014	4		
BG	species	C-1358ac	C	BG-1		6	04.07.2014	0,69	23.06.2014	11		
BG	species	C-1358ac	C	BG-1		6	11.07.2014	0,7	23.06.2014	18		
BG	species	C-1358ac	C	BG-1		6	22.07.2014	0,72	23.06.2014	29		
BG	species	C-1358ac	C	BG-1		6	29.07.2014	0,77	23.06.2014	36		
BG	species	C-1358ac	C	BG-1		6	18.08.2014	0,73	23.06.2014	56		
BG	species	C-1358ac	C	BG-1		6	28.08.2014	0,7	23.06.2014	66		
BG	species	C-1358ac	C	BG-1		6	05.09.2014	0,66	23.06.2014	74		
BG	species	C-1358ac	C	BG-1		6	13.09.2014	0,62	23.06.2014	82		
BG	invader	C-138abj	C	BG-2		6	27.06.2014	0,49	23.06.2014	4		
BG	invader	C-138abj	C	BG-2		6	04.07.2014	0,58	23.06.2014	11		
BG	invader	C-138abj	C	BG-2		6	11.07.2014	0,68	23.06.2014	18		
BG	invader	C-138abj	C	BG-2		6	22.07.2014	0,74	23.06.2014	29		
BG	invader	C-138abj	C	BG-2		6	29.07.2014	0,75	23.06.2014	36		
BG	invader	C-138abj	C	BG-2		6	18.08.2014	0,69	23.06.2014	56		
BG	invader	C-138abj	C	BG-2		6	28.08.2014	0,77	23.06.2014	66		
BG	invader	C-138abj	C	BG-2		6	05.09.2014	0,8	23.06.2014	74		
BG	invader	C-138abj	C	BG-2		6	13.09.2014	0,78	23.06.2014	82		
BG	species	C-14	C	BG-1		1	18.08.2014	0,77	23.06.2014	56		
BG	species	C-1467bd	C	BG-1		6	27.06.2014	0,78	23.06.2014	4		
BG	species	C-1467bd	C	BG-1		6	04.07.2014	0,8	23.06.2014	11		
BG	species	C-1467bd	C	BG-1		6	11.07.2014	0,83	23.06.2014	18		
BG	species	C-1467bd	C	BG-1		6	22.07.2014	0,82	23.06.2014	29		
BG	species	C-1467bd	C	BG-1		6	29.07.2014	0,81	23.06.2014	36		
BG	species	C-1467bd	C	BG-1		6	18.08.2014	0,8	23.06.2014	56		
BG	species	C-1467bd	C	BG-1		6	28.08.2014	0,74	23.06.2014	66		
BG	species	C-1467bd	C	BG-1		6	05.09.2014	0,74	23.06.2014	74		
BG	species	C-1467bd	C	BG-1		6	13.09.2014	0,7	23.06.2014	82		
BG	invader	C-147bdi	C	BG-2		6	27.06.2014	0,65	23.06.2014	4		
BG	invader	C-147bdi	C	BG-2		6	04.07.2014	0,71	23.06.2014	11		
BG	invader	C-147bdi	C	BG-2		6	11.07.2014	0,74	23.06.2014	18		
BG	invader	C-147bdi	C	BG-2		6	22.07.2014	0,78	23.06.2014	29		
BG	invader	C-147bdi	C	BG-2		6	29.07.2014	0,75	23.06.2014	36		
BG	invader	C-147bdi	C	BG-2		6	18.08.2014	0,68	23.06.2014	56		
BG	invader	C-147bdi	C	BG-2		6	28.08.2014	0,7	23.06.2014	66		
BG	invader	C-147bdi	C	BG-2		6	05.09.2014	0,72	23.06.2014	74		
BG	invader	C-147bdi	C	BG-2		6	13.09.2014	0,7	23.06.2014	82		
BG	species	C-148	C	BG-1		3	27.06.2014	0,71	23.06.2014	4		
BG	species	C-148	C	BG-1		3	04.07.2014	0,76	23.06.2014	11		
BG	species	C-148	C	BG-1		3	11.07.2014	0,76	23.06.2014	18		
BG	species	C-148	C	BG-1		3	22.07.2014	0,79	23.06.2014	29		
BG	species	C-148	C	BG-1		3	29.07.2014	0,81	23.06.2014	36		
BG	species	C-148	C	BG-1		3	18.08.2014	0,76	23.06.2014	56		
BG	species	C-148	C	BG-1		3	28.08.2014	0,73	23.06.2014	66		
BG	species	C-148	C	BG-1		3	05.09.2014	0,7	23.06.2014	74		
BG	species	C-148	C	BG-1		3	13.09.2014	0,73	23.06.2014	82		
BG	species	C-15	C	BG-1		1	28.08.2014	0,69	23.06.2014	66		
BG	invader	C-15j	C	BG-1		3	27.06.2014	0,46	23.06.2014	4		
BG	invader	C-15j	C	BG-1		3	04.07.2014	0,47	23.06.2014	11		
BG	invader	C-15j	C	BG-1		3	11.07.2014	0,6	23.06.2014	18		
BG	invader	C-15j	C	BG-1		3	22.07.2014	0,64	23.06.2014	29		
BG	invader	C-15j	C	BG-1		3	29.07.2014	0,69	23.06.2014	36		
BG	invader	C-15j	C	BG-1		3	18.08.2014	0,62	23.06.2014	56		
BG	invader	C-15j	C	BG-1		3	28.08.2014	0,6	23.06.2014	66		
BG	invader	C-15j	C	BG-1		3	05.09.2014	0,58	23.06.2014	74		
BG	invader	C-15j	C	BG-1		3	13.09.2014	0,59	23.06.2014	82		
BG	species	C-16	C	BG-1		1	05.09.2014	0,76	23.06.2014	74		
BG	species	C-17	C	BG-1		1	13.09.2014	0,78	23.06.2014	82		
BG	species	C-17c	C	BG-1		3	27.06.2014	0,77	23.06.2014	4		
BG	species	C-17c	D	BG-1		3	27.06.2014	0,67	23.06.2014	4		
BG	species	C-17c	C	BG-1		3	04.07.2014	0,74	23.06.2014	11		
BG	species	C-17c	D	BG-1		3	04.07.2014	0,67	23.06.2014	11		
BG	species	C-17c	C	BG-1		3	11.07.2014	0,76	23.06.2014	18		
BG	species	C-17c	D	BG-1		3	11.07.2014	0,68	23.06.2014	18		
BG	species	C-17c	C	BG-1		3	22.07.2014	0,8	23.06.2014	29		
BG	species	C-17c	D	BG-1		3	22.07.2014	0,65	23.06.2014	29		
BG	species	C-17c	C	BG-1		3	29.07.2014	0,79	23.06.2014	36		
BG	species	C-17c	D	BG-1		3	29.07.2014	0,65	23.06.2014	36		
BG	species	C-17c	C	BG-1		3	18.08.2014	0,74	23.06.2014	56		
BG	species	C-17c	D	BG-1		3	18.08.2014	0,58	23.06.2014	56		
BG	species	C-17c	C	BG-1		3	28.08.2014	0,75	23.06.2014	66		
BG	species	C-17c	D	BG-1		3	28.08.2014	0,55	23.06.2014	66		
BG	species	C-17c	C	BG-1		3	05.09.2014	0,77	23.06.2014	74		
BG	species	C-17c	D	BG-1		3	05.09.2014	0,56	23.06.2014	74		
BG	species	C-17c	C	BG-1		3	13.09.2014	0,74	23.06.2014	82		
BG	species	C-17c	D	BG-1		3	13.09.2014	0,54	23.06.2014	82		
BG	invader	C-17i	C	BG-1		3	27.06.2014	0,65	23.06.2014	4		
BG	invader	C-17i	C	BG-1		3	04.07.2014	0,64	23.06.2014	11		
BG	invader	C-17i	C	BG-1		3	11.07.2014	0,71	23.06.2014	18		
BG	invader	C-17i	C	BG-1		3	22.07.2014	0,76	23.06.2014	29		
BG	invader	C-17i	C	BG-1		3	29.07.2014	0,83	23.06.2014	36		
BG	invader	C-17i	C	BG-1		3	18.08.2014	0,83	23.06.2014	56		
BG	invader	C-17i	C	BG-1		3	28.08.2014	0,7	23.06.2014	66		
BG	invader	C-17i	C	BG-1		3	05.09.2014	0,79	23.06.2014	74		
BG	invader	C-17i	C	BG-1		3	13.09.2014	0,78	23.06.2014	82		
BG	species	C-2	C	BG-1		1	27.06.2014	0,55	23.06.2014	4		
BG	species	C-2	C	BG-1		1	04.07.2014	0,6	23.06.2014	11		
BG	species	C-2	C	BG-1		1	11.07.2014	0,62	23.06.2014	18		
BG	species	C-2	C	BG-1		1	22.07.2014	0,65	23.06.2014	29		
BG	species	C-2	C	BG-1		1	29.07.2014	0,67	23.06.2014	36		
BG	species	C-2	C	BG-1		1	18.08.2014	0,6	23.06.2014	56		
BG	species	C-2	C	BG-1		1	28.08.2014	0,6	23.06.2014	66		
BG	species	C-2	C	BG-1		1	05.09.2014	0,53	23.06.2014	74		
BG	species	C-2	C	BG-1		1	13.09.2014	0,63	23.06.2014	82		
BG	species	C-234568	C	BG-1		6	27.06.2014	0,73	23.06.2014	4		
BG	species	C-234568	C	BG-1		6	04.07.2014	0,73	23.06.2014	11		
BG	species	C-234568	C	BG-1		6	11.07.2014	0,72	23.06.2014	18		
BG	species	C-234568	C	BG-1		6	22.07.2014	0,73	23.06.2014	29		
BG	species	C-234568	C	BG-1		6	29.07.2014	0,78	23.06.2014	36		
BG	species	C-234568	C	BG-1		6	18.08.2014	0,7	23.06.2014	56		
BG	species	C-234568	C	BG-1		6	28.08.2014	0,68	23.06.2014	66		
BG	species	C-234568	C	BG-1		6	05.09.2014	0,67	23.06.2014	74		
BG	species	C-234568	C	BG-1		6	13.09.2014	0,66	23.06.2014	82		
BG	invader	C-23568j	C	BG-2		6	27.06.2014	0,59	23.06.2014	4		
BG	invader	C-23568j	C	BG-2		6	04.07.2014	0,73	23.06.2014	11		
BG	invader	C-23568j	C	BG-2		6	11.07.2014	0,77	23.06.2014	18		
BG	invader	C-23568j	C	BG-2		6	22.07.2014	0,78	23.06.2014	29		
BG	invader	C-23568j	C	BG-2		6	29.07.2014	0,79	23.06.2014	36		
BG	invader	C-23568j	C	BG-2		6	18.08.2014	0,74	23.06.2014	56		
BG	invader	C-23568j	C	BG-2		6	28.08.2014	0,67	23.06.2014	66		
BG	invader	C-23568j	C	BG-2		6	05.09.2014	0,73	23.06.2014	74		
BG	invader	C-23568j	C	BG-2		6	13.09.2014	0,72	23.06.2014	82		
BG	species	C-2357ac	C	BG-1		6	27.06.2014	0,74	23.06.2014	4		
BG	species	C-2357ac	C	BG-1		6	04.07.2014	0,74	23.06.2014	11		
BG	species	C-2357ac	C	BG-1		6	11.07.2014	0,75	23.06.2014	18		
BG	species	C-2357ac	C	BG-1		6	22.07.2014	0,73	23.06.2014	29		
BG	species	C-2357ac	C	BG-1		6	29.07.2014	0,78	23.06.2014	36		
BG	species	C-2357ac	C	BG-1		6	18.08.2014	0,73	23.06.2014	56		
BG	species	C-2357ac	C	BG-1		6	28.08.2014	0,76	23.06.2014	66		
BG	species	C-2357ac	C	BG-1		6	05.09.2014	0,74	23.06.2014	74		
BG	species	C-2357ac	C	BG-1		6	13.09.2014	0,75	23.06.2014	82		
BG	invader	C-2357cj	C	BG-2		6	27.06.2014	0,64	23.06.2014	4		
BG	invader	C-2357cj	C	BG-2		6	04.07.2014	0,64	23.06.2014	11		
BG	invader	C-2357cj	C	BG-2		6	11.07.2014	0,7	23.06.2014	18		
BG	invader	C-2357cj	C	BG-2		6	22.07.2014	0,79	23.06.2014	29		
BG	invader	C-2357cj	C	BG-2		6	29.07.2014	0,77	23.06.2014	36		
BG	invader	C-2357cj	C	BG-2		6	18.08.2014	0,69	23.06.2014	56		
BG	invader	C-2357cj	C	BG-2		6	28.08.2014	0,71	23.06.2014	66		
BG	invader	C-2357cj	C	BG-2		6	05.09.2014	0,75	23.06.2014	74		
BG	invader	C-2357cj	C	BG-2		6	13.09.2014	0,77	23.06.2014	82		
BG	species	C-2468ad	C	BG-1		6	27.06.2014	0,75	23.06.2014	4		
BG	species	C-2468ad	C	BG-1		6	27.06.2014	0,76	23.06.2014	4		
BG	species	C-2468ad	C	BG-1		6	04.07.2014	0,72	23.06.2014	11		
BG	species	C-2468ad	C	BG-1		6	04.07.2014	0,77	23.06.2014	11		
BG	species	C-2468ad	C	BG-1		6	11.07.2014	0,75	23.06.2014	18		
BG	species	C-2468ad	C	BG-1		6	11.07.2014	0,8	23.06.2014	18		
BG	species	C-2468ad	C	BG-1		6	22.07.2014	0,79	23.06.2014	29		
BG	species	C-2468ad	C	BG-1		6	22.07.2014	0,81	23.06.2014	29		
BG	species	C-2468ad	C	BG-1		6	29.07.2014	0,78	23.06.2014	36		
BG	species	C-2468ad	C	BG-1		6	29.07.2014	0,71	23.06.2014	36		
BG	species	C-2468ad	C	BG-1		6	18.08.2014	0,76	23.06.2014	56		
BG	species	C-2468ad	C	BG-1		6	18.08.2014	0,75	23.06.2014	56		
BG	species	C-2468ad	C	BG-1		6	28.08.2014	0,76	23.06.2014	66		
BG	species	C-2468ad	C	BG-1		6	28.08.2014	0,78	23.06.2014	66		
BG	species	C-2468ad	C	BG-1		6	05.09.2014	0,76	23.06.2014	74		
BG	species	C-2468ad	C	BG-1		6	05.09.2014	0,69	23.06.2014	74		
BG	species	C-2468ad	C	BG-1		6	13.09.2014	0,71	23.06.2014	82		
BG	species	C-2468ad	C	BG-1		6	13.09.2014	0,66	23.06.2014	82		
BG	invader	C-246adj	C	BG-2		6	27.06.2014	0,59	23.06.2014	4		
BG	invader	C-246adj	C	BG-2		6	04.07.2014	0,68	23.06.2014	11		
BG	invader	C-246adj	C	BG-2		6	11.07.2014	0,72	23.06.2014	18		
BG	invader	C-246adj	C	BG-2		6	22.07.2014	0,8	23.06.2014	29		
BG	invader	C-246adj	C	BG-2		6	29.07.2014	0,78	23.06.2014	36		
BG	invader	C-246adj	C	BG-2		6	18.08.2014	0,74	23.06.2014	56		
BG	invader	C-246adj	C	BG-2		6	28.08.2014	0,65	23.06.2014	66		
BG	invader	C-246adj	C	BG-2		6	05.09.2014	0,7	23.06.2014	74		
BG	invader	C-246adj	C	BG-2		6	13.09.2014	0,71	23.06.2014	82		
BG	species	C-24a	C	BG-1		3	27.06.2014	0,68	23.06.2014	4		
BG	species	C-24a	C	BG-1		3	04.07.2014	0,71	23.06.2014	11		
BG	species	C-24a	C	BG-1		3	11.07.2014	0,73	23.06.2014	18		
BG	species	C-24a	C	BG-1		3	22.07.2014	0,77	23.06.2014	29		
BG	species	C-24a	C	BG-1		3	29.07.2014	0,77	23.06.2014	36		
BG	species	C-24a	C	BG-1		3	18.08.2014	0,69	23.06.2014	56		
BG	species	C-24a	C	BG-1		3	28.08.2014	0,65	23.06.2014	66		
BG	species	C-24a	C	BG-1		3	05.09.2014	0,65	23.06.2014	74		
BG	species	C-24a	C	BG-1		3	13.09.2014	0,67	23.06.2014	82		
BG	invader	C-258cdj	C	BG-2		6	27.06.2014	0,64	23.06.2014	4		
BG	invader	C-258cdj	C	BG-2		6	04.07.2014	0,73	23.06.2014	11		
BG	invader	C-258cdj	C	BG-2		6	11.07.2014	0,73	23.06.2014	18		
BG	invader	C-258cdj	C	BG-2		6	22.07.2014	0,71	23.06.2014	29		
BG	invader	C-258cdj	C	BG-2		6	29.07.2014	0,8	23.06.2014	36		
BG	invader	C-258cdj	C	BG-2		6	18.08.2014	0,72	23.06.2014	56		
BG	invader	C-258cdj	C	BG-2		6	28.08.2014	0,67	23.06.2014	66		
BG	invader	C-258cdj	C	BG-2		6	05.09.2014	0,67	23.06.2014	74		
BG	invader	C-258cdj	C	BG-2		6	13.09.2014	0,62	23.06.2014	82		
BG	invader	C-268bdi	C	BG-2		6	27.06.2014	0,58	23.06.2014	4		
BG	invader	C-268bdi	C	BG-2		6	04.07.2014	0,62	23.06.2014	11		
BG	invader	C-268bdi	C	BG-2		6	11.07.2014	0,68	23.06.2014	18		
BG	invader	C-268bdi	C	BG-2		6	22.07.2014	0,75	23.06.2014	29		
BG	invader	C-268bdi	C	BG-2		6	29.07.2014	0,77	23.06.2014	36		
BG	invader	C-268bdi	C	BG-2		6	18.08.2014	0,69	23.06.2014	56		
BG	invader	C-268bdi	C	BG-2		6	28.08.2014	0,74	23.06.2014	66		
BG	invader	C-268bdi	C	BG-2		6	05.09.2014	0,74	23.06.2014	74		
BG	invader	C-268bdi	C	BG-2		6	13.09.2014	0,76	23.06.2014	82		
BG	species	C-26b	C	BG-1		3	27.06.2014	0,69	23.06.2014	4		
BG	species	C-26b	C	BG-1		3	04.07.2014	0,7	23.06.2014	11		
BG	species	C-26b	C	BG-1		3	11.07.2014	0,7	23.06.2014	18		
BG	species	C-26b	C	BG-1		3	22.07.2014	0,76	23.06.2014	29		
BG	species	C-26b	C	BG-1		3	29.07.2014	0,83	23.06.2014	36		
BG	species	C-26b	C	BG-1		3	18.08.2014	0,76	23.06.2014	56		
BG	species	C-26b	C	BG-1		3	28.08.2014	0,77	23.06.2014	66		
BG	species	C-26b	C	BG-1		3	05.09.2014	0,77	23.06.2014	74		
BG	species	C-26b	C	BG-1		3	13.09.2014	0,74	23.06.2014	82		
BG	invader	C-32dj	C	BG-1		3	27.06.2014	0,74	23.06.2014	4		
BG	invader	C-32dj	C	BG-1		3	04.07.2014	0,77	23.06.2014	11		
BG	invader	C-32dj	C	BG-1		3	11.07.2014	0,79	23.06.2014	18		
